"employee_scd_id";"employee_id";"year";"status";"country";"department";"date_situation";"seniority_group"
202301433;1433;2023;"Manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202301434;1434;2023;"Non-manager";"Sweden";"Human Resources";"2023-12-15";"Less than 1 year"
202301435;1435;2023;"Non-manager";"Germany";"Human Resources";"2023-12-15";"1-2 years"
202301436;1436;2023;"Non-manager";"Denmark";"Customer Experience & Design";"2023-12-15";"1-2 years"
202301437;1437;2023;"Non-manager";"France";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301438;1438;2023;"Non-manager";"Germany";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202301439;1439;2023;"Non-manager";"France";"Cybersecurity & Digital Risk";"2023-12-15";"3-5 years"
202301440;1440;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"3-5 years"
202301441;1441;2023;"Non-manager";"France";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202301442;1442;2023;"Manager";"Sweden";"Transformation & Change Management";"2023-12-15";"3-5 years"
202301443;1443;2023;"Manager";"Spain";"Digital Marketing & Growth";"2023-12-15";"6-9 years"
202301444;1444;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202301445;1445;2023;"Non-manager";"Spain";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301446;1446;2023;"Non-manager";"France";"Finance & Operations";"2023-12-15";"3-5 years"
202301447;1447;2023;"Non-manager";"France";"Human Resources";"2023-12-15";"3-5 years"
202301448;1448;2023;"Non-manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301449;1449;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202301450;1450;2023;"Non-manager";"Denmark";"Finance & Operations";"2023-12-15";"15+ years"
202301451;1451;2023;"Non-manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301452;1452;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202301453;1453;2023;"Non-manager";"Spain";"Cybersecurity & Digital Risk";"2023-12-15";"Less than 1 year"
202301454;1454;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"Less than 1 year"
202301455;1455;2023;"Manager";"Sweden";"Customer Experience & Design";"2023-12-15";"10-15 years"
202301456;1456;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"1-2 years"
202301457;1457;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202301458;1458;2023;"Non-manager";"Denmark";"Human Resources";"2023-12-15";"3-5 years"
202301459;1459;2023;"Non-manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202301460;1460;2023;"Non-manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"Less than 1 year"
202301461;1461;2023;"Manager";"France";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202301462;1462;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"10-15 years"
202301463;1463;2023;"Non-manager";"Germany";"Customer Experience & Design";"2023-12-15";"3-5 years"
202301464;1464;2023;"Non-manager";"Sweden";"Human Resources";"2023-12-15";"1-2 years"
202301465;1465;2023;"Manager";"Sweden";"Human Resources";"2023-12-15";"3-5 years"
202301466;1466;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301467;1467;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301468;1468;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"6-9 years"
202301469;1469;2023;"Non-manager";"Sweden";"Sales & Business Development";"2023-12-15";"3-5 years"
202301470;1470;2023;"Non-manager";"Germany";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202301471;1471;2023;"Non-manager";"France";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202301472;1472;2023;"Non-manager";"Germany";"Sales & Business Development";"2023-12-15";"3-5 years"
202301473;1473;2023;"Non-manager";"Germany";"Customer Experience & Design";"2023-12-15";"1-2 years"
202301474;1474;2023;"Manager";"Spain";"Transformation & Change Management";"2023-12-15";"6-9 years"
202301475;1475;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"10-15 years"
202301476;1476;2023;"Non-manager";"France";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202301477;1477;2023;"Non-manager";"France";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202301478;1478;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"10-15 years"
202301479;1479;2023;"Manager";"France";"Digital Marketing & Growth";"2023-12-15";"10-15 years"
202301480;1480;2023;"Manager";"Denmark";"Technology & IT Strategy";"2023-12-15";"Less than 1 year"
202301481;1481;2023;"Non-manager";"France";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202301482;1482;2023;"Manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301483;1483;2023;"Non-manager";"Germany";"Sales & Business Development";"2023-12-15";"10-15 years"
202301484;1484;2023;"Non-manager";"Spain";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202301485;1485;2023;"Non-manager";"Germany";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301486;1486;2023;"Manager";"Germany";"Digital Marketing & Growth";"2023-12-15";"1-2 years"
202301487;1487;2023;"Manager";"Sweden";"Human Resources";"2023-12-15";"Less than 1 year"
202301488;1488;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"15+ years"
202301489;1489;2023;"Non-manager";"Sweden";"Finance & Operations";"2023-12-15";"3-5 years"
202301490;1490;2023;"Non-manager";"Sweden";"Finance & Operations";"2023-12-15";"Less than 1 year"
202301491;1491;2023;"Non-manager";"Spain";"Transformation & Change Management";"2023-12-15";"3-5 years"
202301492;1492;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301493;1493;2023;"Non-manager";"Denmark";"Finance & Operations";"2023-12-15";"1-2 years"
202301494;1494;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"3-5 years"
202301495;1495;2023;"Non-manager";"France";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301496;1496;2023;"Manager";"Germany";"Transformation & Change Management";"2023-12-15";"3-5 years"
202301497;1497;2023;"Manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301498;1498;2023;"Non-manager";"Denmark";"Customer Experience & Design";"2023-12-15";"1-2 years"
202301499;1499;2023;"Non-manager";"France";"Customer Experience & Design";"2023-12-15";"3-5 years"
202301500;1500;2023;"Non-manager";"Sweden";"Finance & Operations";"2023-12-15";"3-5 years"
202301501;1501;2023;"Non-manager";"Denmark";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202301502;1502;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"6-9 years"
202301503;1503;2023;"Manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202301504;1504;2023;"Non-manager";"Spain";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202301505;1505;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202301506;1506;2023;"Non-manager";"Spain";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202301507;1507;2023;"Non-manager";"Germany";"Customer Experience & Design";"2023-12-15";"10-15 years"
202301508;1508;2023;"Non-manager";"Germany";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301509;1509;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"6-9 years"
202301510;1510;2023;"Non-manager";"Denmark";"Digital Strategy Consulting";"2023-12-15";"15+ years"
202301511;1511;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"10-15 years"
202301512;1512;2023;"Non-manager";"Denmark";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301513;1513;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"1-2 years"
202301514;1514;2023;"Manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301515;1515;2023;"Manager";"Spain";"Digital Marketing & Growth";"2023-12-15";"1-2 years"
202301516;1516;2023;"Manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202301517;1517;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"3-5 years"
202301518;1518;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301519;1519;2023;"Non-manager";"Denmark";"Customer Experience & Design";"2023-12-15";"1-2 years"
202301520;1520;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202301521;1521;2023;"Non-manager";"Germany";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301522;1522;2023;"Non-manager";"Germany";"Customer Experience & Design";"2023-12-15";"1-2 years"
202301523;1523;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"10-15 years"
202301524;1524;2023;"Manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"Less than 1 year"
202301525;1525;2023;"Manager";"Sweden";"Customer Experience & Design";"2023-12-15";"3-5 years"
202301526;1526;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202301527;1527;2023;"Non-manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202301528;1528;2023;"Manager";"Denmark";"Data & Analytics Consulting";"2023-12-15";"Less than 1 year"
202301529;1529;2023;"Manager";"Sweden";"Sales & Business Development";"2023-12-15";"1-2 years"
202301530;1530;2023;"Non-manager";"Germany";"Customer Experience & Design";"2023-12-15";"Less than 1 year"
202301531;1531;2023;"Manager";"Germany";"Sales & Business Development";"2023-12-15";"10-15 years"
202301532;1532;2023;"Non-manager";"Spain";"Customer Experience & Design";"2023-12-15";"10-15 years"
202301533;1533;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202301534;1534;2023;"Non-manager";"Germany";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301535;1535;2023;"Non-manager";"Denmark";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301536;1536;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301537;1537;2023;"Non-manager";"Denmark";"Transformation & Change Management";"2023-12-15";"3-5 years"
202301538;1538;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"10-15 years"
202301539;1539;2023;"Non-manager";"Spain";"Sales & Business Development";"2023-12-15";"1-2 years"
202301540;1540;2023;"Manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"1-2 years"
202301541;1541;2023;"Non-manager";"France";"Customer Experience & Design";"2023-12-15";"1-2 years"
202301542;1542;2023;"Non-manager";"Denmark";"Sales & Business Development";"2023-12-15";"3-5 years"
202301543;1543;2023;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2023-12-15";"1-2 years"
202301544;1544;2023;"Non-manager";"Sweden";"Human Resources";"2023-12-15";"10-15 years"
202301545;1545;2023;"Non-manager";"Germany";"Data & Analytics Consulting";"2023-12-15";"15+ years"
202301546;1546;2023;"Manager";"Germany";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202301547;1547;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"10-15 years"
202301548;1548;2023;"Non-manager";"Germany";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301549;1549;2023;"Non-manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301550;1550;2023;"Non-manager";"France";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202301551;1551;2023;"Manager";"Spain";"Transformation & Change Management";"2023-12-15";"3-5 years"
202301552;1552;2023;"Non-manager";"Denmark";"Sales & Business Development";"2023-12-15";"3-5 years"
202301553;1553;2023;"Manager";"Sweden";"Finance & Operations";"2023-12-15";"10-15 years"
202301554;1554;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"Less than 1 year"
202301555;1555;2023;"Non-manager";"France";"Technology & IT Strategy";"2023-12-15";"1-2 years"
202301556;1556;2023;"Manager";"Denmark";"Sales & Business Development";"2023-12-15";"10-15 years"
202301557;1557;2023;"Non-manager";"Spain";"Technology & IT Strategy";"2023-12-15";"10-15 years"
202301558;1558;2023;"Manager";"Sweden";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301559;1559;2023;"Manager";"Germany";"Transformation & Change Management";"2023-12-15";"3-5 years"
202301560;1560;2023;"Non-manager";"Sweden";"Sales & Business Development";"2023-12-15";"1-2 years"
202301561;1561;2023;"Non-manager";"Spain";"Finance & Operations";"2023-12-15";"6-9 years"
202301562;1562;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301563;1563;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"3-5 years"
202301564;1564;2023;"Non-manager";"Germany";"Digital Marketing & Growth";"2023-12-15";"6-9 years"
202301565;1565;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202301566;1566;2023;"Manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301567;1567;2023;"Manager";"Sweden";"Customer Experience & Design";"2023-12-15";"3-5 years"
202301568;1568;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"1-2 years"
202301569;1569;2023;"Non-manager";"France";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202301570;1570;2023;"Non-manager";"France";"Transformation & Change Management";"2023-12-15";"Less than 1 year"
202301571;1571;2023;"Non-manager";"Spain";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202301572;1572;2023;"Non-manager";"Germany";"Sales & Business Development";"2023-12-15";"1-2 years"
202301573;1573;2023;"Manager";"Sweden";"Transformation & Change Management";"2023-12-15";"6-9 years"
202301574;1574;2023;"Manager";"Sweden";"Finance & Operations";"2023-12-15";"1-2 years"
202301575;1575;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301576;1576;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"1-2 years"
202301577;1577;2023;"Non-manager";"Sweden";"Finance & Operations";"2023-12-15";"3-5 years"
202301578;1578;2023;"Manager";"Spain";"Sales & Business Development";"2023-12-15";"3-5 years"
202301579;1579;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"Less than 1 year"
202301580;1580;2023;"Manager";"Germany";"Transformation & Change Management";"2023-12-15";"10-15 years"
202301581;1581;2023;"Manager";"France";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202301582;1582;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"Less than 1 year"
202301583;1583;2023;"Manager";"Sweden";"Sales & Business Development";"2023-12-15";"3-5 years"
202301584;1584;2023;"Non-manager";"Germany";"Technology & IT Strategy";"2023-12-15";"1-2 years"
202301585;1585;2023;"Manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202301586;1586;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202301587;1587;2023;"Non-manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"1-2 years"
202301588;1588;2023;"Non-manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202301589;1589;2023;"Non-manager";"France";"Cybersecurity & Digital Risk";"2023-12-15";"1-2 years"
202301590;1590;2023;"Manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202301591;1591;2023;"Non-manager";"Sweden";"Finance & Operations";"2023-12-15";"6-9 years"
202301592;1592;2023;"Manager";"France";"Technology & IT Strategy";"2023-12-15";"10-15 years"
202301593;1593;2023;"Manager";"France";"Technology & IT Strategy";"2023-12-15";"10-15 years"
202301594;1594;2023;"Non-manager";"France";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202301595;1595;2023;"Manager";"Spain";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202301596;1596;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"1-2 years"
202301597;1597;2023;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2023-12-15";"1-2 years"
202301598;1598;2023;"Manager";"Spain";"Finance & Operations";"2023-12-15";"3-5 years"
202301599;1599;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202301600;1600;2023;"Manager";"France";"Transformation & Change Management";"2023-12-15";"10-15 years"
202301601;1601;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202301602;1602;2023;"Non-manager";"France";"Sales & Business Development";"2023-12-15";"10-15 years"
202301603;1603;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"1-2 years"
202301604;1604;2023;"Non-manager";"Germany";"Technology & IT Strategy";"2023-12-15";"1-2 years"
202301605;1605;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"1-2 years"
202301606;1606;2023;"Manager";"France";"Customer Experience & Design";"2023-12-15";"1-2 years"
202301607;1607;2023;"Non-manager";"Germany";"Sales & Business Development";"2023-12-15";"10-15 years"
